,rmsd
36978917,0.5468950416669395
36966112,0.4062483226860002
36966113,0.3497608044204998
36966114,0.27016543821154815
36966115,0.27466853249531986
36966116,0.2914360189851709
36966117,0.3173974014959234
36966118,0.320139183441559
36966119,0.4778258777436185
36966631,0.10501507094272572
36966632,0.08552473696299771
36966633,0.0850548116688388
36966634,0.10516803556837308
36972693,0.44119282477693134
36972694,1.0107817283408493
36972695,0.2602625464156083
36972696,0.1928764454078779
36972697,0.26088412034972885
36972698,1.378625638716633
36972699,0.7042673448751755
36972700,0.2578578349376089
36972701,0.2602111886211365
36972702,0.2832323704361024
37024378,0.1643548734701979
37024379,0.1678263278674687
37008693,0.2913233219064336
37008694,0.34101943990517064
37008695,0.1384641433351861
37008696,0.2910222562069336
37008697,0.2910346563211737
36969336,0.5307064908444441
36969337,0.48106650979103593
36969338,0.5306436106102792
36969339,0.5250629374898804
36969340,0.5043760292554899
36969341,0.5182147448345444
36969342,0.5042394505558834
36969343,0.5250604966702181
37019747,0.5096571071071672
37019748,0.13680094808226195
37019749,0.5139512842920184
36956721,0.7372536222781397
36956722,0.6789579876086265
36956723,0.9546433555208247
36956724,0.9181423101805596
36956725,0.8377486242736771
36956726,0.5584170334291348
36956727,0.7452122768163897
36956728,0.7361718076460112
36956729,0.700937320783884
36956730,0.8821865108314724
36973057,0.5755743932046372
36973058,0.44024141933975924
36973059,0.5822405419541332
36973060,0.492254669186569
36957826,1.8282599410158562
36957827,0.6434001482769052
36957828,1.1103447387229664
36957829,1.1625581073319073
36957830,0.47144249338297434
36957831,0.338674243845253
36957832,0.8752212472408373
36957833,0.39687162646330054
36957834,0.471378922253646
36957835,0.6094545761372786
36967258,0.4220487195967088
36967259,0.326456472984077
36967260,0.4340144291856016
36967261,0.33052098306479377
36967262,0.7119938230017097
36967263,1.1626522095253744
36967264,0.28944354835922476
36967265,1.0481228747861213
36967266,0.7547134707965923
36967267,0.9040033770464762
43419320,0.6232916686806597
43419321,0.2859926464744434
43419322,0.1603837387411745
43419323,0.6230333499415006
43419324,0.2863590555843676
43419325,0.16100634890222787
43419326,0.2873585241719995
43419327,0.16125999882690573
43419328,0.2856705446660015
43419329,0.6111950981295672
43420728,1.5177976171681467
43420729,0.3114721617046046
43420730,0.11017424983504745
43420731,0.07911996485397868
43420732,0.31139065309539843
43420733,0.1117725522822079
43420734,0.11177251905575204
43420735,0.07920942021761569
43420736,1.5169586473395278
43424149,0.34019455720306296
43424150,0.4206938763345973
43424151,0.5689120011198406
43424152,0.5310728187488496
43424153,0.9092425868540124
43424154,0.6059022063870337
43424155,0.27492598582248406
43424156,0.43014036624129176
43424157,0.40125647615240406
43421152,1.6974460677488916
43421153,0.14511160908312382
43421154,0.6349986301032144
43421155,0.24449527310498456
43421156,0.44130966166233254
43421157,0.22143329985414628
43421158,0.3356390107313543
43421159,0.38818349311934475
36995310,0.22795571448591087
36995311,0.2931993130155346
36995312,0.2997685233939787
36995313,0.18597839349410764
36979421,0.25625405942050183
36979422,0.3196374014367464
36979423,0.26031419343919754
36979424,0.2960352272199682
36969599,0.8486719280474617
36969600,1.65304383028
36969601,1.572614750927357
36969602,1.5732469286040154
36969603,0.2599772146043464
36969604,0.8699992798015634
36969605,0.7949719188662865
36969606,1.5727422553280976
36969607,0.2861060916142423
36969608,0.2556519916825317
36984793,0.5797929420765532
36984794,0.514668644783326
36984795,0.7428904977735774
36984796,0.5653657862115515
36984797,0.5431795983694061
36984798,0.44840528451414996
36984799,0.3853597277567066
36984800,0.5124326755522148
43422485,0.47198324519401996
43422486,0.4323936906426076
43422487,0.7746189446956712
43422488,0.19128823767803327
43422489,0.42562720319045777
43422490,0.43301851229246396
43422491,0.42487279289227003
43422492,0.8007544160428717
43422493,0.25358879374932236
37017857,0.13983966580894236
37017858,0.09102306498978571
37017859,0.10537403748772387
37017860,0.07766260552162071
37017861,0.0777870400384112
37017862,0.14231274974115196
37017863,0.15103403488260336
37017864,0.1162170990629833
37017865,0.18937118859864094
37017866,0.09097871085465743
36971709,0.6292716194398736
36971710,0.5598301188851054
36971711,0.559274294354783
36971712,0.17805014712090972
36971713,0.5490601557505808
36971714,0.6482271620705985
36971715,0.4161793635724332
36971716,0.15339968835750728
36971106,0.2860989006152681
36971107,0.46199738069946855
36971108,0.3441704860544407
36971109,0.26313111194082633
36971110,0.7337008329473411
36971111,0.35345305480158884
36971112,0.44921908543488
36970441,0.5526579854387876
36970442,0.3056801101487772
36970443,1.1395333985693683
36970444,0.3018210083764031
36970445,0.7345470868403514
36970446,0.4553016890178364
36970447,0.8509168041195065
36970448,0.8695796889628846
36970449,0.5166462659144588
36970450,1.0291606310646468
36983915,0.5413559370397063
36983916,0.5515498249553518
36983917,0.8281900500236069
36983918,0.9204868704041571
36983919,0.9195848565709579
36983920,0.8704685272907602
36983921,0.5409861939932396
36983922,0.5411137769934188
36983923,0.5515468758542509
36983924,0.5509547974466183
36996423,0.11788275526448701
36996424,0.11823928230162617
36996425,0.11830046391783529
36996426,0.13575696863092468
36996427,0.11777274982650196
36996428,0.11697617988869177
36984224,0.15467904226000911
36984225,1.522239878909447
36984226,1.2528427653802165
36984227,0.9123882296077419
36984228,0.9128710870086901
36984229,1.5349097739042363
36984230,1.5167292372669403
36984231,0.9093029531821623
36998273,0.27817248235160125
36998274,0.27791223112817237
36998275,0.28772985514371924
36975930,0.3465584955974695
36975931,0.8811251651672788
36975932,0.15673713085158086
36975933,0.2083160237806441
36975934,0.8811570796135707
36975935,0.937479319046945
36975936,0.16376593387291913
36975937,1.247748427799072
36975763,0.13086954532335698
36975764,0.8382571941589528
36975765,0.1312765961290732
36975766,0.7899610722709007
36975767,0.12207476897544811
36975768,0.11456038388265305
36975769,0.7776915255807411
36975770,0.1383116585346417
36975771,0.1207719341142889
36975772,0.14841261518222734
37022509,0.5977169199562625
37022510,0.07892781669941885
37022511,0.24999886438284027
37024421,0.1152677295111367
37024422,0.11469356536438646
37024423,0.1964647451605356
36970363,0.4647101625072864
36970364,0.258265791507532
36970365,0.46407968905180097
36970366,0.5575253361609597
36970367,0.19814548736846746
36970368,0.19831104886131531
36970369,0.46472177438490575
36970370,0.5573758013940139
36970371,0.25833395303259016
36989233,0.9168737805958207
36989234,0.8376495176805542
36989235,0.6756402454353492
36989236,0.676725151441033
36989237,0.95547071677543
36989238,0.6598936277683356
36989239,0.925941101610589
36989240,0.6199112318122287
36989241,0.8227972581891639
36989242,0.9909205665636301
37023495,0.24606116884889692
37023496,0.2502342521499198
37023497,0.2517511962256489
37015681,0.22271746210479507
37015682,0.31900107279084494
37015683,0.348279525294245
37015684,0.2245172045506298
37015685,0.30430903355025574
37015686,0.626716649243458
37015687,0.205916839997734
36992341,0.5568597484292168
36992342,0.38257172662553324
36992343,0.5000512056149091
36992344,0.21713555650364577
36992345,0.31330897136231556
36992346,0.556804007430812
36992347,0.21918593299496977
36992348,0.39065631639298887
36992349,0.3545525043696078
36992350,0.5550721739136121
36978550,0.22224565888766823
36978551,2.192730554160034
36978552,2.124967147706348
36978553,0.4312121080370151
36978554,0.22055293406788992
36978555,0.22097654165557207
36978556,2.118993415015319
36978557,0.43145754563867905
36972554,0.7949681717774053
36972555,0.5692834299026256
36972556,0.4534282992057239
36972557,0.48849665918532237
36972558,0.7857118917844554
36972559,0.5044390700258699
36973436,0.9365140448276303
36973437,0.6147996465043489
36973438,0.6732729200191213
36973439,0.672966050809337
36973440,0.7106949068482479
36973441,0.6147969151337063
36973442,0.6646699741931983
36973443,0.5604868892564181
36986166,0.2430212167996547
36986167,0.24608058882053443
36986168,0.40163245132248937
36986169,0.20219512637026463
36986170,0.247914027305788
36986171,0.17145817153762682
36986172,1.1497785897192359
36986173,0.1623329825137049
36975229,0.7061439116545916
36975230,0.7065017258119555
36975231,0.30314511270774114
36975232,0.25956714921012186
36975233,1.06975833981095
36975234,0.8905852516226844
36989763,0.2709510630748979
36989764,0.3307935649352751
36989765,0.3008548032389802
36989766,0.20921568019028672
36989767,2.017264988183275
36989768,0.1826259229425255
36989769,0.30766131974084987
36989770,0.26280676124904284
36989771,0.8735724414058823
36989772,0.21849634812531812
36989841,0.28426181042666765
36989842,0.25690289987720977
36989843,1.0109873881780973
36989844,0.40885877153177025
36989845,0.2104982895749682
36989846,0.29142674695504367
36989847,0.23333579931711182
36989848,0.29305283709844093
36989849,0.18194574383705223
36989850,0.22708308615082812
36998023,0.27051888147709435
36998024,0.35680070605207376
36998025,0.4040066331512967
36998026,0.27032891464461417
36998027,0.33051623210241987
36998028,0.2692638909088646
36998029,0.5736894592860393
36998030,0.37250181767704776
36972055,0.8545934223331766
36972056,0.4924715052441675
36972057,0.493092728383129
36972058,0.8087807939272237
36972059,0.8135205961691624
36972060,0.8918864537250026
36972061,0.5480027256642708
36972062,0.6347590107785241
36972063,0.8244011467285243
36980677,0.21708393685874475
36980678,0.21998101411275892
36980679,0.22051754558691367
36980680,0.2748882621677551
36980681,0.277656823077315
36980682,0.27551631582347497
36980683,0.3099479909352057
36980684,0.35707585476117626
36980685,0.31191469224048046
43421556,1.998945302574382
43421557,0.37187111260686184
43421558,2.0152188786816154
43421559,2.056769234462595
43421560,0.907209598406896
43421561,0.7344919569559697
43421562,1.015081593237988
43421563,0.7627852757695509
43421564,0.836822146366207
43421565,1.6047308824350905
43424668,1.792290311476829
43424669,0.5425687313119588
43424670,0.8044754636929801
43424671,2.025635120364058
43424672,0.8881932172932192
43424673,0.908752016572839
43424674,0.8580023221861921
43424675,0.8826818152404678
43424676,0.9610082061190627
36979425,0.312841290614612
36979426,0.34807221514150943
36979427,0.4195656061628695
36979428,0.29268984976514695
36979429,0.2819773470484622
36979430,0.3675395918596337
36979431,0.43035949383185257
36979432,0.2757394152546484
36995808,0.76364424103848
36995809,0.3648523642624043
36995810,1.9677737097050976
36995811,0.21442070822031217
36995812,0.24021413064499364
36995813,0.30309642442460805
36995814,0.5367169426130605
36995815,0.5224991064557318
36995816,0.2792464486051874
36995817,0.3490232323291879
43419555,0.8162572957179361
43419556,0.7489464592288267
43419557,0.6872128463821954
43419558,0.47868030871666106
43419559,0.6229193645158291
43419560,1.065259996652439
43419561,0.46908228690283577
43419562,0.6207357878735439
43419563,0.7884248221277617
43419564,0.9345912066754102
36973754,1.2777121638526165
36973755,1.1559103234690808
36973756,0.8737097713729628
36973757,1.344305255714931
36973758,1.6332689030756797
36973759,1.3515581764877609
36973760,0.7748053098695817
36973761,1.6644827494593675
36973762,0.9044775503871811
43421751,0.3407279468455722
43421752,0.36200370889379024
43421753,0.3330639442713383
43421754,0.3345170056575455
43421755,0.35941139252613485
43421756,0.3381013150094072
43421757,0.33256129448755395
43421758,0.3396382767816747
43431369,0.3041311612762454
36969981,0.4472313825471274
36969982,0.5459455348488731
36969983,0.4479321074339759
36969984,0.40048307315967163
36969985,0.5591491836256014
36969986,0.4046425313953111
36969987,0.5395341013693419
36969988,0.41238780046183904
36969989,0.4311107655683967
43432123,0.579258977900932
43432126,0.6675747820093305
43423653,0.9136765097093983
43423654,0.21703855376801623
43423655,0.9131359701713175
43423656,1.190564477094611
43423657,0.9368710348848918
43423658,0.39314064238724294
43423659,0.2506553424902767
43423660,0.2445830015504412
43423661,0.7097764265975077
43420353,0.5484563451918644
43420354,0.24043138058004324
43420355,0.23187012018010808
43420356,0.4330764671149294
43420357,0.5485127432230991
43420358,0.340339041024992
43420359,0.6183402232427742
43420360,0.33920088124587444
43420361,0.517223502277871
37012147,0.1537273288227987
37012148,0.14589637931478372
37012149,0.15185894734305316
37012150,0.19566193730488315
36974673,0.153197428865677
36974674,0.1459849749846214
36974675,0.19446327280836323
36974676,0.19042180439550735
37010015,0.183739193003294
37010016,0.3403432242226165
37010017,0.24664877450633022
37010018,0.5046308404828999
37010019,0.8232424023116904
37010020,0.420687804401492
37010021,1.06540849313481
37010022,0.5057979271886954
37010023,0.16753114909573671
37023687,0.5248130538870519
37023688,0.1746364037892107
37023689,0.37355447169020917
37024498,0.3024917502887493
37024499,0.5580171044508694
37023890,0.11216686459113631
37023891,0.11262957297547671
37020038,0.15820744433792178
37020039,0.14176962208714555
37020040,0.157698425639757
37020041,0.13854417487618295
37020042,0.14848668122950875
37020043,0.14206496940276658
37020044,0.14780805089669924
37020045,0.13877747854174452
37020046,0.14840648332860035
36990321,1.7197616170509924
36990322,0.5174957767044451
36990323,1.3832222372776797
36990324,0.19686644313638588
36990325,0.23455644166881032
36990326,0.5593998243124363
36990327,0.17346672709807312
36990328,0.20025567740453967
36990329,0.5328060823541656
36990330,0.48213387449804296
37023103,0.16636491804909032
37023104,0.166852279610586
37023105,0.10621555500819704
37023106,0.10642903959751336
37008984,0.843454601668773
37008985,0.19460325381210267
37008986,0.14077247198920714
37008987,0.14123635261611106
37008988,0.1944319985508345
37008989,0.2207155289313269
37008990,0.14964847577707688
37008991,0.4117514981436521
37008992,0.1406354856802037
36972465,0.2708323218184909
36972466,0.21208012888912184
36972467,0.2224498749586393
36972468,0.17898037204297404
36972469,0.22244410371764275
36972470,0.21232915216613246
36972471,0.37627202706788004
36972472,0.2707324823882054
36972473,0.3763234905888383
36998482,0.31819623545744474
36998483,0.3060460620652073
36998484,0.25096489975277747
36974355,0.28476860925636627
36974356,0.4074359827023132
36974357,0.3087523556670701
36974358,0.33229622473643927
36993838,0.11203836229623336
36993839,0.2069323013692496
36993840,0.24142373103984388
36993841,0.21011434215192984
36993842,0.10711602077086904
36993843,0.14300371344096163
36964044,1.3196820941287732
36964045,1.3592173167648913
36964046,0.42827055653987983
36964047,0.19985435391344977
36964048,0.2347520448881736
36964049,1.189517221925424
36964050,0.39477076837897807
36964051,1.175989521996539
36964052,1.156565831559286
36964053,1.2369285168578434
36986468,0.37285001612466157
36986469,0.37257358391215983
36986470,0.20226207704307814
36986471,0.517275210820643
36986472,0.5163968079471967
36986473,0.20257946605667057
36986474,0.21285116783315744
36986475,0.21286733086011
36986476,0.212866905242766
36986121,0.42520267871312606
36986122,0.4223842423482786
36986123,0.35455760864500485
36986124,0.38946865909824024
36986125,0.4343356379524002
36986126,0.5141836106195081
36986127,0.37214710346622976
36986128,0.4128635274531034
36986129,0.35270333428500505
37023644,0.28075852285292724
37023645,0.051381978100519914
37022537,0.16377790098202916
37022538,1.549749181575356
37022539,0.1199513913776199
37022540,0.24387467320267145
37022541,1.2513608221856682
37022542,0.9762107943945835
37022543,0.9767945205760474
37022544,0.20066277076232367
37022545,0.16564492934732042
37022546,0.20104330733017348
36984338,0.12824720116758886
36984339,0.090462746050163
36984340,0.17207875718068805
36984341,0.11516442213180496
36984342,0.1160644444017152
36984343,0.11821538755584324
36984344,0.0854274999448935
36984345,0.1980155603571428
36984346,0.1161567814134813
36993614,0.47673751143722104
36993615,0.6118520056431992
36993616,0.47699390248850204
36993617,0.15623377702810703
36993618,0.1444505272024408
36993619,0.6106054017753363
36993620,0.613016059311313
36993621,0.6105922753676613
36993622,0.15633901697622682
36993623,1.3399954842831419
36957780,1.871823338345607
36957781,0.7219673087645174
36957782,0.8552427260109048
36957783,0.6950889148333681
36957784,0.7581629558667015
36957785,0.8860257076404378
36957786,0.6984135853053172
36957787,0.680390995759401
36957788,0.6951432393354654
36982579,0.17803311556285153
36982580,0.16208209497728704
36982581,0.5726262405544561
36982582,0.2839649402004792
36982583,0.3035341285587183
36982584,2.087653895488318
36982585,0.5789517136941813
36982586,0.28953359758309377
36982587,0.5726051023693699
36982588,0.5824684377608822
36975686,0.1948255575876983
36975687,0.2291183343669839
36975688,0.18758061724892772
36975689,0.31836434750104464
36975690,0.2113156539480492
36975691,0.3698607741055738
36975692,0.22066128836627147
36975693,0.21517260407910951
43426626,0.8971269706346002
43426627,0.6856582280252979
43426628,0.6396226422208858
43426629,1.2137505826756476
43426630,0.8665471711671616
43426631,1.031545329554314
43426632,1.0449627113901045
43426633,1.2147627745387408
43426634,2.3431633217078747
43427290,2.497303522437429
43427291,0.8871415695933796
43427292,0.9831992008630486
43427293,0.6101936493122032
43427294,0.44395304462936913
43427295,1.1900254644890185
43427296,0.948891566758107
43427297,1.0555655276096996
43427298,0.7397273159574566
43427299,1.101481567550112
36992437,0.07309032772064407
36992438,0.06737931036487592
36992439,0.07116479027219451
36992440,0.0676715002699411
36992441,0.07639670438171792
36983402,0.15380619511816723
36983403,0.21501682348522536
36983404,1.6528072781653376
36983405,0.13246711990146842
36983406,0.22925251765366958
36983407,0.10336808814977892
36983408,0.160751155791028
36983409,0.16193891831871976
36983410,0.21583583069178436
43418976,0.37820826580652583
43418977,0.43788441524341715
43418978,0.4232794040207696
43418979,0.43993164782875344
43418980,0.9773798922267285
43418981,0.4389235996205478
43418982,0.39129908186805634
43418983,0.3915771064884525
43418984,0.4183282361912122
43418985,0.44028734499848204
36963274,0.29316611150692634
36963275,0.3928687662437634
36963276,0.33746528581368124
36963277,0.1924212722634151
36963278,0.31703407294457203
36963279,0.1813247995659343
36963280,0.21968118049545093
36963281,0.18120509796073642
43421316,0.26413286531219593
43421317,0.26429374383179255
43421318,0.29617173971794697
43421319,0.3294511156242752
43421320,0.3010816533722246
43421321,0.26396659555375107
43421322,0.3166934579159578
36960631,0.2936216895430374
36960632,0.29018602102720636
36960633,0.3879008138792528
36960634,0.3029358239693985
36960635,0.3017670483924597
36960636,0.3233124317291667
36960637,0.2875819092077658
36960638,0.32757972722096307
36960639,0.573449006456444
36995906,0.22201195695425988
36995907,0.3172784085599216
36995908,0.3314207037675273
36995909,0.19394850434344202
36995910,0.23290446066132303
36995911,0.17998437542386658
36995912,0.32738566105260103
36995913,0.194071592523599
36995914,0.4700627288515707
36995915,0.32206128951696816
36973038,0.44499990473629214
36973039,0.5780551115869756
36973040,1.0784182282210226
36973041,0.971814662372887
36973042,0.3586545176927691
36973043,0.3496143228950268
36973044,0.19603556886865997
36978584,0.2376870605958947
36978585,0.15169105698604243
36978586,0.2647298542666867
36978587,0.26855069976705714
36978588,0.10192343799767818
36978589,0.23185712895477537
36978590,0.23520362938092948
36978591,0.24193980182472635
43423823,0.9707154152090275
43423824,0.8521484638637501
43423825,0.7133167220029053
43423826,0.6543328761371957
43423827,0.5087668551900645
43423828,0.8521490361136342
43423829,0.8043848447401791
43423830,0.9343356551095228
43423831,0.8519206450550803
36988649,0.36229513179144107
36988650,0.23324453655536478
36988651,0.2663715678448583
36988652,0.31629983060697064
36988653,0.3193220757466738
36988654,0.3429574001794007
36988655,0.23323173484474816
36988656,0.3655857999625151
36988657,0.3162567008978408
36956246,0.4637283582418987
36956247,0.3506484237612031
36956248,0.32339922819822725
36956249,0.5341441925156157
36956250,0.42714193152395735
36956251,0.3231616925992546
43428553,0.525370218467125
43428554,0.42685794369595126
43428555,0.4273643496248259
43428556,0.5573793476536227
43428557,0.8961125825123786
43428558,0.4861453681621533
43428559,0.5307734328232112
43428560,0.3572864813982448
43428561,0.45124158174041457
43432636,0.35993868512966726
43432638,0.8140906711464947
36980849,0.11448404903294261
36980850,0.11156784575907795
36980851,0.13189637401272142
36980852,0.13175842500165533
36980853,0.11911386877091502
36964201,0.5080314872899931
36964202,0.7385157914619902
36964203,1.0729340478914207
36964204,0.46238824966279685
36964205,1.2399631110697216
36964206,0.933195004516114
36964207,0.3252232244597947
36964208,0.7424035642870503
36964209,0.8465584283968268
36971693,1.568514284301439
36971694,0.5118247676523356
36971695,0.3128882802963595
36971696,1.180794733547512
36971697,0.3805668180557327
36971698,0.39909921700103373
36971699,0.8394592912985854
36971700,0.52039061510052
36967920,1.0064739586765186
36967921,0.5462802250950721
36967922,0.9223111214998251
36967923,0.5336518679457136
36967924,0.9332349565336477
36967925,0.4859496502706048
36967926,0.2988685717818501
36967927,0.13896181137105873
36967928,0.5289602079113783
43433197,0.31152081179333496
43427347,0.26889896755912146
43427348,0.7135771737010447
43427349,0.312167647662907
43427350,0.4730045336454067
43427351,0.47259536158978843
43427352,0.3117354822569068
43427353,0.3838619708861054
43427354,0.26157226038374326
43427355,0.7097203930047513
43427356,0.48211296663167075
43426617,0.6758068122358161
43426618,0.4638028526161557
43426619,0.4308799433107215
43426620,0.46595892750199536
43426621,0.466399750421036
43426622,0.43061987238914584
43426623,0.506808607608245
43426624,0.462909845981868
43426625,0.46470438666821945
43419603,0.32613931554813813
43419604,0.2920919089150368
43419605,0.2929433145922644
43419606,0.3260799263008446
36989818,0.29665487580963945
36989819,0.3406077521191668
36989820,0.30920059958276874
36989821,0.35002026633567784
36989822,0.37381597150346574
36989823,0.5255024604350349
36989824,0.2577393920307508
37020306,0.19931297021720334
37020307,0.12503412118235893
37020308,0.12487814645070947
37020309,0.19903038702307982
37020310,0.1998303608865483
37022629,0.6163092895833359
37022630,0.4842548633924222
37022631,0.4846218164889535
37022632,0.48439602011026267
37022633,0.6155927185829141
36955301,1.0196233915894652
36955302,0.696103377834877
36955303,0.3467544731852217
36955304,0.3858476026882839
36955305,0.5857035934991857
36955306,0.5452292705756588
36955307,0.5734521886939102
36955308,0.7844951864181132
36955309,1.0278530073370926
36955310,0.34600746999497517
37019770,0.1980040640168225
37019771,0.18211043284851747
37019772,0.19658667799568477
37019773,0.19962002776954912
37019774,0.3102705057912672
37019775,0.6712015180333794
37019776,0.22147457610486934
37019777,0.18827388674954432
36962101,1.5787749573253116
36962102,0.6468273850830135
36962103,0.9665145303491268
36962104,1.1157638892598727
36962105,0.647278350099532
36962106,0.635183149678079
36962107,0.7104336267740444
36962108,1.3110918002210608
36962109,0.7504425901735061
36962110,0.7248697634220937
37008196,0.3849664980133983
37008197,0.3975420092845411
37008198,0.37132152109342026
37008199,0.3803707226206555
37008200,0.22588345207429786
37008201,0.3975401785853971
43431243,0.3049224823937032
43431245,0.8406207754844045
43431249,0.3047908544497439
36975773,0.2113483554594236
36975774,0.1843611906468393
36975775,0.2124760988543501
36975776,0.22502023922042086
36975777,0.4329054046537585
36975778,0.391500536689121
36975779,0.21746960526664783
37018026,0.7363058433075371
37018027,2.896210279035957
37018028,0.7365734707583467
37018029,0.6729579157408615
37018030,2.894399741557204
37018031,1.6387431911579664
37018032,0.8979990585574885
37018033,1.6387016292232743
37018034,0.6548772827050173
36994028,0.8314629607878068
36994029,0.3937794487697454
36994030,0.5531020681567962
36994031,0.37911528043581977
36994032,0.8165248994255762
36994033,0.37978956787138646
36994034,0.44350220042300253
37014980,0.3393376898653853
37014981,0.34510012142090446
37014982,0.26393716705659576
36972665,1.0735262697722832
36972666,1.3095466490490588
36972667,0.73631644703519
36972668,1.166547196079499
36972669,0.5605167995630465
36972670,1.6289839879166745
36972671,0.39959542524117847
36972672,0.3789618950632113
36972673,1.1665374692099144
36988387,0.4313904235489817
36988388,0.18758589021589073
36988389,0.2744509639199903
36988390,0.221551812546791
36988391,0.30304048199572475
36988392,0.16790327533933394
36988393,0.29363051469198664
36988394,0.2769299214656761
36988395,0.2956686045261988
43429708,0.7928013594994742
43429709,0.13301995384628915
43429710,0.8340894137083953
43429711,0.9423343591526104
43429712,0.956104085365342
43429713,0.9197087535417814
36992844,0.5643770814317411
36992845,0.12650894030029539
36992846,0.5765769888540029
36992847,0.21464085830249705
36992848,0.15211402079922648
36992849,0.15641054304904842
36992850,0.5211092312684679
36992851,0.8283315628985752
36992852,0.23251915002424106
36992853,0.5566163059881688
36974445,1.019980974431171
36974446,0.636615025944865
36974447,0.40845288605565666
36974448,0.3751332045048023
36974449,0.6540632865790658
36974450,0.5521804881510857
36978807,0.434985544953602
36978808,0.42698487200658924
36978809,1.5146559715800967
36978810,2.150647684637013
36978811,0.963585235576785
36978812,1.5163956262064753
36978813,0.5418690108388686
36978814,1.9932955585353955
36978815,0.37671489059977664
36978816,1.5151057205678753
36991291,0.442041102829291
36991292,0.4204669342601651
36991293,0.2686183086388886
36991294,0.19712486601916648
36991295,0.26815089320781355
36991296,0.4767031124989503
36991297,0.19785497836297997
36991298,0.19834931829885102
36991299,0.19860261565091047
43426317,1.099777658722604
43426318,0.7428960890602707
43426319,0.7805939585528002
43426320,0.9176758384488862
43426321,0.6957314660425186
43426322,0.7557567116017494
43426323,0.7843370216820975
43426324,1.0622785316180556
43426325,0.7158858705516911
43429427,1.5466752861365427
43429428,0.7577450123562832
43429429,2.388610697655995
43429430,0.8515599263589274
43429431,1.5300957241072637
43429432,1.9813439298573219
43429433,1.3429646636539296
43429434,0.8108389345245732
43429435,0.8803002425994125
43429436,2.5035901028487175
43423590,0.41743296880316116
43423591,0.45859177729071665
43423592,0.44674475953042075
43423593,0.19932196924871326
43423594,0.4212664940676978
43423595,0.8301670486712361
43423596,1.2543263609414586
43423597,0.3236584444707921
43428606,0.9396994188707835
43428607,0.7826601775031407
43428608,0.4313191698785431
43428609,0.3418945342350341
43428610,2.5552067226379447
43428611,1.9686800652892154
43428612,0.4256201827983221
43428613,0.32526246648697027
43428614,0.44674103063406756
43428615,0.8464603596173121
43427382,0.749230348134682
43427383,0.6857485077904432
43427384,1.4984184395347862
43427385,0.8383795457711227
43427386,1.8271319270937751
43427387,2.118828382755581
43427389,0.5052934860144774
43419452,1.074830720735294
43419453,0.9460237628032951
43419454,0.17548488020194358
43419455,0.5485442973071456
43419456,2.5395476870400535
43419457,0.5701509500186822
43419458,1.8190061937820847
43419459,1.5355562888583345
43419460,0.30985574022333845
43426278,1.1221151389084767
43426279,0.8117160565283965
43426280,0.3099088355363225
43426281,0.9668882809511732
43426283,0.5367096665182317
43426284,0.6079215913854604
43426285,0.8669905062938875
43426286,0.9200712132412778
36998333,0.4855386380125534
36998334,0.3271174755816542
36998335,0.2232819835936583
36998336,0.5906136767610024
36998337,0.5589393976671776
36998338,0.4676738669034673
36998339,0.4190444419824982
36998340,0.6231421396695983
36998341,0.2602789093172099
36998342,1.2377516626329692
36998620,0.5213002588601293
36998621,2.002494404113885
36998622,1.8859394135781489
36998623,1.599156315677433
36998624,0.44019468145725965
36998625,2.539094061952829
36998626,2.0018275551146307
36998627,2.86256807898335
36998628,0.45209790934338495
43429700,1.0440534128441528
43429704,0.9663415351512293
43429705,0.7066376425029706
43429706,1.7645218965134288
36989586,1.3538475449127862
36989587,1.1516788849672714
36989588,0.18024129263697838
36989589,1.3602457015603402
36989590,0.6861389077306794
36989591,0.8390189870872821
36989592,0.5441858516371174
36989593,1.7861080728096501
36989594,0.28270264451032523
36966052,0.9788885743070651
36966053,1.74062075165866
36966054,0.2991108137568034
36966055,0.5850432894860278
36966056,0.3763529451065992
36966057,2.0109428689668474
36966058,0.5554246850929683
36966059,0.24273285454195598
36966060,0.6553786204185833
36966061,0.45448430141934754
36969937,0.7742487354782703
36969938,0.1782941426186737
36969939,0.29530871622825655
36969940,0.25186650294160795
36969941,0.2835814411009912
36969942,0.7593675181586569
37018399,0.18594499005143766
37018400,0.9546059774430452
37018401,0.17636490773758193
37018402,0.17625733386389442
37018403,0.1845779590801709
37018404,0.36342440817074095
37018405,0.9553024229833266
36995944,0.5879310212837692
36995945,0.15244963947943732
36995946,0.23093059699569712
36995947,0.1536276285526859
36995948,0.19837194016196893
36995949,0.19217186996703212
36995950,0.502631854767901
36995951,0.08129015736440301
36994539,0.570583250274133
36994540,0.4064690445947046
36994541,0.4065818834408169
36994542,0.46917114674578236
36994543,0.6480770690806728
36994544,0.44189075474218137
36994545,0.8754547307523347
36994546,0.5328526321014926
36994547,0.2978018495482107
37008394,2.1499284564009513
36962694,0.45995679346228874
36962695,0.3240928347229892
36962696,0.6686179080694931
36962697,0.5583965677257776
36962698,0.6755680466495562
36962699,0.6863094819401849
36962700,0.34592526901425585
36962701,0.8305617330432545
36970902,0.1700958121712645
36970903,0.11671316009041204
36970904,0.23250198891844784
36970905,0.34310829434952145
36970906,0.16164240310772476
36970907,0.14697768668529743
36970908,0.13915612593223928
36970909,0.14957086022744145
36970910,0.18551991221651626
43421078,1.2959531675286649
43421079,0.5669381959323422
