,tfd
36976217,0.057552357
43422904,0.057549427
36986569,0.057547156
37023337,0.057542387
37020274,0.057540833
37013269,0.057538662
37015143,0.057538616
36962091,0.057537038
36962677,0.05753526
36997192,0.05753386
43420985,0.057533673
43431851,0.057532598
36987804,0.057531623
36956944,0.057530831
43419783,0.057529913
36959369,0.057523157
37011243,0.057520581
36997373,0.057519811
43431438,0.057517376
37023887,0.057515213
43420574,0.057510871
36990588,0.057508424
36980550,0.057505893
37020313,0.057503155
36980297,0.057501783
43432636,0.057495046
36999361,0.057493458
36994657,0.057493138
36993631,0.057493118
36985331,0.057490479
37022733,0.057489596
37013938,0.057488174
36962694,0.057486352
36994451,0.057483245
36980086,0.057482615
37024377,0.057482567
36988835,0.057479091
37009722,0.057479022
37023872,0.057478824
36962210,0.057478359
36975308,0.057478192
43420444,0.057477954
36980364,0.057475745
37022813,0.057475183
37017275,0.057475126
36997506,0.057474933
36979552,0.05746685
36963126,0.057464221
37010764,0.057464151
37009158,0.057463802
36968313,0.057462785
37015884,0.057459705
36962830,0.057458284
43429134,0.057455663
36956276,0.057453565
37022735,0.057449567
36975442,0.057449332
37013977,0.057446256
36994567,0.057441949
37013195,0.057435209
37007445,0.057431198
37013330,0.057430546
37020708,0.057429034
37023870,0.057427534
36971379,0.057426621
37020266,0.057426536
37016064,0.057425624
36960202,0.057425547
37009768,0.057425348
43426139,0.05742514
36996584,0.057423466
36972899,0.057422399
36983542,0.057418409
36991237,0.057416726
36987434,0.057413912
36972932,0.057410404
37020713,0.057408742
37010057,0.057407609
43432154,0.057407528
37011779,0.057405683
37008386,0.057404656
36955058,0.057402801
43421421,0.05740242
36993805,0.057398908
36993730,0.05739691
36966024,0.057390658
37022903,0.05738785
43425929,0.057383564
37015147,0.057379086
43426378,0.057375325
37013268,0.057373868
36963464,0.057370657
43420780,0.05736943
36969605,0.057367961
36986056,0.057367822
36966381,0.057366614
37018646,0.057365678
36986444,0.057364906
43427165,0.057357369
43425168,0.057355643
37014247,0.057355114
36956787,0.057352604
43421196,0.057349126
36964702,0.057347843
36973658,0.057347013
37020424,0.057345409
36963977,0.057343068
43421612,0.057342767
36957950,0.05734071
36984017,0.057337405
36967208,0.057336718
36955524,0.057333914
43419604,0.05733153
36960127,0.057328655
36973228,0.057327268
36971545,0.057327209
36994452,0.057326251
36977581,0.057325335
43421013,0.057325302
36996190,0.0573251
43422479,0.05731642
36993739,0.05731151
36962895,0.057305363
36967971,0.057304373
36983943,0.057304307
37009953,0.057303134
36973879,0.057302154
36998186,0.057300717
37016829,0.057298692
36990505,0.057295867
37009720,0.057294651
36995716,0.057294352
36984861,0.057293616
36971271,0.057293212
36985698,0.057290211
37011263,0.05728933
37014126,0.057288208
36965889,0.057287021
36962896,0.057286594
37007853,0.05728643
36981551,0.057286307
37023871,0.057284191
43425836,0.057283391
36975779,0.057281867
36989984,0.057281221
36974047,0.057280914
36980889,0.057279974
36972870,0.057279246
36960328,0.057278769
36984154,0.057277209
37008088,0.05727564
36971021,0.05727289
36993737,0.057262432
37010729,0.057262055
37019135,0.057261001
36956631,0.057253084
36971099,0.057252038
36973955,0.057248004
36965046,0.057246685
37014538,0.057240476
43419605,0.057238261
36983356,0.057237252
36959944,0.057237237
36984291,0.057236977
37010281,0.057236367
43431958,0.057228907
43430426,0.057227108
37022736,0.057226237
37023889,0.057225244
37022738,0.057225024
36969357,0.057224923
36972713,0.057218541
37011835,0.057218512
36965586,0.057215057
37013975,0.057212554
36978645,0.057211946
43418871,0.057211602
37010757,0.057211112
37022821,0.057210076
36967852,0.05721004
36994956,0.057209687
43429066,0.057206716
37014779,0.057203842
36965059,0.057200841
36959744,0.057197699
43422914,0.057196088
36977077,0.05719535
36991604,0.057195342
43422237,0.057193733
37020550,0.057193544
43425396,0.057193104
36972339,0.057187189
36980738,0.057185373
36986482,0.057183471
36984980,0.057181476
36968098,0.057181371
43427073,0.057180434
36967857,0.057180138
36996347,0.05718003
37021358,0.057179048
43429365,0.057178261
36981626,0.05717616
37015085,0.057174839
36962268,0.057174327
36988516,0.057173899
37020887,0.05717368
43428006,0.057172488
37013684,0.057171084
43428527,0.0571643
36991679,0.057163253
43422212,0.057157377
36982325,0.057154971
36986035,0.057154865
36988559,0.057152959
36986281,0.057149732
43421996,0.057144837
36990027,0.057140836
36997978,0.057140322
36963662,0.057140267
37021355,0.05713506
43423515,0.057133053
36992584,0.057132675
36969753,0.057132554
36981928,0.057131032
37014129,0.05712808
36987800,0.057127155
36955237,0.057124886
43432913,0.057124835
37016065,0.057124016
43432483,0.057123952
36993126,0.057122562
36995655,0.0571222
37020487,0.057121513
37013421,0.057121403
36977261,0.057121096
36992899,0.057111074
37020270,0.05710728
36979151,0.05710608
43427481,0.057104546
36993061,0.057099881
36963586,0.057099778
36965853,0.057099497
37007367,0.057092812
37008201,0.057092317
36961406,0.057092063
36998596,0.057091906
43420172,0.057091055
36966132,0.057090694
43429269,0.057088766
37017327,0.057086303
37018044,0.057084619
43420703,0.057082674
43422204,0.057080816
36957155,0.05707871
37007752,0.05707763
36992903,0.057077062
36962477,0.057072315
37018864,0.05707143
37010317,0.057070824
36972759,0.057069067
43422510,0.057064231
36986254,0.057062462
36970315,0.057062375
43424826,0.05705643
43421403,0.057055969
36962972,0.057055283
37020422,0.057053119
36966524,0.057052488
36996900,0.057050504
36995246,0.057048057
36992901,0.057047795
36959019,0.057038461
37021082,0.057035283
36959834,0.057026512
36986295,0.057026117
43428919,0.057023469
36992690,0.057022498
36992904,0.057019787
36961245,0.057018306
43427539,0.05701493
36957294,0.057013747
37010748,0.057012169
36991183,0.057012051
37014014,0.057010167
43428859,0.057007545
36970453,0.057006227
36975832,0.057002383
36998754,0.056998186
36973095,0.056997904
37015117,0.056996449
36973877,0.056994798
43426971,0.056993317
36962228,0.056992582
36975943,0.056988625
36998060,0.056983118
43427248,0.056982246
36994841,0.056981455
36993603,0.056980977
36975833,0.056980491
36993093,0.056979857
43421299,0.056978616
36958778,0.056978181
37019446,0.056978062
36970168,0.056973698
36978434,0.056968135
36987187,0.056967469
36978676,0.056965619
36960504,0.056965546
36955093,0.056960917
43422210,0.056958318
36973097,0.056957285
37014020,0.056953724
37019445,0.056953141
37021079,0.056952835
36980575,0.056951469
36971687,0.056950722
36977179,0.056949929
36965001,0.056949276
36986618,0.056949239
36998755,0.056948995
43421436,0.056948111
43426070,0.056942295
36994513,0.05694223
37014016,0.056939392
37018293,0.056938022
43421809,0.05693789
36983926,0.056933009
43425468,0.056931426
36970551,0.056929552
43421782,0.056927579
36986686,0.056925837
36971816,0.056920854
36998068,0.056919549
36979320,0.056918135
36993092,0.05691629
36968915,0.056915379
43425160,0.05690785
36981636,0.056906965
36992184,0.056906951
36991839,0.056905781
37009658,0.056905659
37018827,0.056905226
37011962,0.056904348
36982758,0.056904064
43418950,0.056903713
37014013,0.056901364
36990696,0.056900281
36997831,0.056898414
36997104,0.056896691
36968953,0.05689619
36982894,0.056896072
36992016,0.056894949
36991131,0.056892693
36982696,0.056885209
36987128,0.056885167
36961408,0.056884725
36994469,0.056881633
37024279,0.056881448
36982546,0.056879956
36961403,0.0568797
37016004,0.056878835
43429530,0.056878467
36960824,0.056878131
43422067,0.05687748
36980768,0.0568749
36969484,0.056874872
36991400,0.056873826
36956547,0.056873409
36958135,0.056873023
36992056,0.056870938
36967854,0.05686763
36962229,0.056867313
43424863,0.056860454
36982747,0.056859385
36959536,0.056855599
36965107,0.05685537
37022092,0.056853438
36984670,0.056853183
43424568,0.056851521
36986361,0.056850031
43424790,0.05684884
36996599,0.056845824
36986023,0.056845706
36996305,0.056842507
36982997,0.056836384
36991336,0.056835313
36960949,0.056829414
37010134,0.056821071
43418947,0.056820301
36966228,0.056818126
36990682,0.056815811
37013066,0.056813919
36956095,0.056813178
36978767,0.056808687
36998757,0.05680747
36976922,0.056806621
43421373,0.056804699
36992024,0.056804453
37019765,0.056802973
36991461,0.056800071
36976325,0.056798762
36975283,0.056798148
36958990,0.056797065
36986238,0.056795373
36992419,0.05679427
36967406,0.056793446
36957570,0.056793389
37014593,0.056792056
36990364,0.056789312
36989026,0.056787188
36957816,0.056786675
36960966,0.056785925
36984224,0.056778189
36970018,0.056775796
37016001,0.056773259
36966899,0.056769079
36969795,0.056768071
43424362,0.056765139
36990949,0.056763015
36990769,0.056759802
43426258,0.056758265
36955390,0.056757949
36984097,0.056757943
36957818,0.056755905
36966284,0.056754547
43419729,0.056753029
36968300,0.056749533
43419086,0.056746178
36960774,0.0567425
36955393,0.0567402
36982443,0.056740182
36995746,0.056739663
36957823,0.056737224
36959531,0.056736941
36979539,0.056736787
43426314,0.05672738
37024455,0.056726735
36975605,0.056723474
37018065,0.056711486
36986173,0.056711192
36995439,0.056710844
36977533,0.056708764
37007092,0.056703118
36987480,0.056702331
37021979,0.056700427
37009632,0.056699667
43429928,0.056695218
43421121,0.056694189
37021981,0.056691982
36957897,0.056691751
36958298,0.056687394
36961262,0.056679817
36955606,0.056679553
36993827,0.056676701
36971322,0.05667637
36979941,0.056675262
36988480,0.056675193
36991884,0.056673382
36994268,0.056673149
36972555,0.056671581
36963003,0.056669841
36968252,0.056669301
36961404,0.056668887
37009454,0.056668638
36959646,0.056664817
43429274,0.056663799
37023322,0.05666249
36955755,0.056660911
37008403,0.056657084
37014362,0.056656875
36961170,0.056655
37009637,0.05665403
36984931,0.056652016
36957886,0.056649938
37011643,0.056649788
36971631,0.056647883
37007187,0.056644824
36992115,0.056639628
36979290,0.056635793
37007180,0.05663547
36968736,0.056635332
43426901,0.056634658
36989116,0.056633746
37014157,0.056632258
43430250,0.05663127
36983570,0.056627906
36955086,0.056624955
37018066,0.056624282
37013573,0.05662424
43420933,0.056623744
36959969,0.056622579
37007364,0.056616722
36961407,0.05661038
37018264,0.056607426
36973034,0.056601226
36991559,0.056601116
36959130,0.0565959
36961184,0.056591703
36976658,0.056589229
36980696,0.056587588
36989576,0.056587083
36961409,0.05658682
36963183,0.056586395
36984056,0.056584585
36968653,0.056584471
36983391,0.05658239
43425476,0.05657886
37011336,0.056575912
37011739,0.056572947
36981623,0.056570028
36992991,0.056569713
36997749,0.056568291
43425497,0.056567411
36983238,0.056557634
36989131,0.056557286
36957969,0.056550197
36978312,0.056547845
37018062,0.056545722
36996800,0.056530461
36956386,0.05653023
43422939,0.056528676
36960311,0.056527405
37011385,0.056522185
43430054,0.056521682
43418951,0.056515856
43425283,0.056511078
37013051,0.05650791
43426274,0.056507616
43429287,0.056506744
36988045,0.056501561
36956344,0.056500855
43427604,0.056500694
37011211,0.0564998
43421050,0.056493345
43421158,0.056492975
36964570,0.05649032
36975427,0.056486542
36963348,0.056486264
36977977,0.056483947
36986621,0.056483124
43423409,0.056477938
36989467,0.056458976
36983209,0.056456756
36967636,0.056454991
36988402,0.056454807
37011213,0.05645186
36994455,0.056451678
37023147,0.056451362
43423950,0.056449702
36969438,0.056449037
43424912,0.056448214
36997308,0.056446181
43427231,0.056444909
43421962,0.056441175
43419319,0.056440977
43429632,0.056431859
36960637,0.05643181
37009047,0.056431517
36983786,0.056431271
36961145,0.05643014
36961411,0.056428762
36997498,0.056427866
36974321,0.056426083
36964501,0.056423086
37022888,0.056423062
37015936,0.056421688
43421887,0.056419349
43422321,0.056414381
37021022,0.056412346
36988685,0.056411838
36960168,0.056411026
43425587,0.05640736
36998489,0.056405769
43425404,0.056404605
36972295,0.056404537
37022536,0.05640282
36956772,0.056396844
37020054,0.056395403
36961410,0.056394559
36973526,0.056393119
36960105,0.056389721
43431119,0.056386384
43426057,0.056376796
36957732,0.056374701
36975420,0.056372514
36995407,0.056372506
36958300,0.056370628
43422738,0.056367175
36996862,0.056359874
36966033,0.056359554
36990121,0.05635762
36962566,0.056356427
43426733,0.056350702
37022887,0.056347991
37011744,0.056346249
43419512,0.056345239
36963335,0.056343084
37019242,0.05633856
36977922,0.056338537
36977978,0.056336724
36996868,0.056336607
36959550,0.05632985
36989757,0.056329148
37007125,0.05632767
36962572,0.056326243
36996865,0.056324421
36988926,0.056322798
37022416,0.05631281
37007252,0.05630882
36973151,0.056308506
36979331,0.056307595
36985232,0.05630571
36960551,0.056304447
43425170,0.056304337
37012871,0.056301177
37024327,0.056300812
36980779,0.056300647
37009343,0.056295285
36962343,0.056294753
36961827,0.056294698
43419542,0.056292284
36987538,0.056287506
43426951,0.056286514
36978516,0.056284532
37009744,0.056284315
43427837,0.056282474
43423289,0.0562802
37011561,0.056277395
37023356,0.056277049
37013063,0.056276694
43423152,0.056272438
37008335,0.056264447
36975480,0.056264267
36994984,0.056264227
36962329,0.056263692
36957166,0.056258949
43419831,0.056255475
36990559,0.056251147
37011111,0.056250405
37018291,0.056248148
37011539,0.05624557
36964230,0.056243381
43421753,0.056242389
43422955,0.056236483
43431448,0.056235803
37018593,0.056225695
36962344,0.056224062
36978436,0.056223221
37023838,0.056222727
36974836,0.056218355
36969800,0.056217098
37010681,0.056216938
36965049,0.056215284
43421002,0.056212389
36977969,0.056209167
36959511,0.056208682
36966360,0.056205616
36992282,0.056205614
36988302,0.056203619
36972629,0.056201517
37021677,0.056200491
36990779,0.056200394
43421890,0.056199188
36971713,0.056199163
36960904,0.056196725
43429138,0.056194543
36993956,0.056191648
36955772,0.056188065
36977975,0.056184674
43430629,0.056183337
36975074,0.056176537
37021461,0.056175779
36995673,0.056174285
37021357,0.056168794
36975478,0.056168128
37014028,0.056163774
37023060,0.056162548
37011832,0.056162365
43423619,0.056161833
36996720,0.056158703
43427032,0.056158612
37014805,0.056157662
36973794,0.05615739
37019615,0.056153083
36956591,0.056150335
36992144,0.056149317
36979016,0.056149301
43421415,0.056148274
36966051,0.056148003
36969293,0.056147364
43428226,0.056145031
36995672,0.05614471
36959069,0.056139178
36997347,0.056138906
37022276,0.056133052
36993075,0.056129665
36986635,0.056128098
36996529,0.056124898
43423002,0.056123209
36980466,0.056119142
43430169,0.056118939
36984798,0.056114833
36981585,0.056114583
36965145,0.056112041
36982088,0.056111206
36983445,0.056110351
43421999,0.056108826
37009336,0.056108286
36971418,0.056106549
36981732,0.056106129
36994530,0.056106072
36986125,0.056105631
36994936,0.056104731
43428603,0.056099376
43421479,0.056095281
37010913,0.056093296
43419286,0.056092938
36988299,0.056090347
36957508,0.056088341
43423417,0.056084512
36955157,0.056078967
36985447,0.056075104
36978311,0.056073016
36964102,0.056072522
36983113,0.056070068
36973409,0.056067362
43421293,0.056062775
36976269,0.056059998
36965462,0.056057122
37011825,0.056055643
37008993,0.056055566
43432779,0.056051712
36971067,0.056048549
43419497,0.056047629
36990367,0.056044648
37018069,0.056041838
37012919,0.056038116
36961994,0.056037325
36976095,0.05602321
37008933,0.056023194
36993497,0.056021666
36983398,0.056015422
43422866,0.056014012
43419374,0.056006796
36993268,0.056006776
36968922,0.056005729
36997486,0.055999165
37023836,0.055998448
37009564,0.055998445
43430294,0.055996592
37018151,0.055994934
36983938,0.055993096
37009906,0.055992616
36975546,0.055986808
36992817,0.055986057
36978707,0.055983517
37010265,0.055982997
37019020,0.055982539
37007884,0.055981555
43421757,0.055977677
36979551,0.05597595
43420357,0.055973697
36992629,0.055973598
43424604,0.055971937
36985195,0.055969474
43420353,0.05596602
43431377,0.055965796
36983464,0.055963477
36956131,0.055962489
36966697,0.055961605
36957221,0.055961333
37018870,0.055955579
36956272,0.055955553
37010054,0.055955186
36987739,0.055954982
36968400,0.055952755
36974855,0.055951117
36963654,0.055948083
36987594,0.055947877
37008995,0.055947478
36977053,0.055946483
36994674,0.055941333
36991227,0.055939075
36960278,0.055938533
43423874,0.055937573
36960282,0.055937281
36964880,0.055932231
36986923,0.055931435
36986929,0.055928833
43428354,0.055928429
36964083,0.055926354
37014781,0.055925467
37018150,0.055924878
36996987,0.055924368
36973112,0.055923924
36965465,0.05592271
36975036,0.055922265
36986604,0.055921786
37008462,0.055921631
36977946,0.055918375
43430045,0.055918199
43425171,0.055916095
37009224,0.055913889
43428220,0.05591186
36985416,0.055911468
36974755,0.05590816
36993877,0.055906696
36999221,0.055905422
37018152,0.055905238
36969151,0.055904343
36958705,0.055902874
36968109,0.055901799
37018148,0.055897474
37010264,0.055893058
36994169,0.055891159
36979847,0.055887703
43428439,0.055887549
36958529,0.055885813
36986945,0.055885524
36982369,0.055884523
36960935,0.055883846
37007987,0.055882696
37021354,0.055882172
36995663,0.055877421
43425851,0.055875797
37018204,0.055875464
37021361,0.055874398
37009779,0.055870546
36963309,0.05587026
36988553,0.055863984
43420023,0.055862693
36968877,0.055862537
36998121,0.055862415
36989300,0.055856561
36997955,0.055851099
36998185,0.055850824
37020651,0.055849566
36969525,0.055847168
36972966,0.055846823
36995966,0.055844752
37022974,0.055842007
37022582,0.055834525
37018871,0.055831969
36972350,0.05582902
36980281,0.055829005
36980901,0.055828564
36976164,0.05582709
36995317,0.055824488
36968920,0.055823885
36957567,0.055822847
36975807,0.055821689
36997628,0.05581967
36981437,0.055818638
37021418,0.055818229
36995355,0.055817288
37023284,0.055811854
36985596,0.055807817
36990900,0.055807816
43430600,0.055801188
43427168,0.055800151
37016384,0.055799089
43423143,0.055795742
37014791,0.055793386
36968551,0.055790652
36980384,0.055789189
36988092,0.055786352
43421791,0.055782248
36958701,0.055781693
36964689,0.055780321
36982356,0.055776511
43429673,0.05577013
37010270,0.055768754
43419195,0.055768182
36977589,0.05576581
43426405,0.055763824
37007091,0.055762766
37019187,0.055756837
36981518,0.055755569
43426251,0.05575431
37020277,0.055753918
37015827,0.055753697
37011574,0.055752597
36978781,0.055747455
36987340,0.05574724
43423009,0.055745634
36977870,0.055744284
36982799,0.055735371
37015826,0.055733236
43426112,0.055731429
36968678,0.055727881
36980438,0.055727506
37016081,0.055725058
36995321,0.05572355
36984052,0.055722261
37010534,0.055721712
43425855,0.055720638
36956961,0.055719851
36973087,0.05571857
36982800,0.055715858
36986222,0.055711347
37013900,0.055710882
36972710,0.055706368
37010190,0.055703215
36979844,0.055700849
36972026,0.055700695
36974625,0.055699703
43424956,0.05569624
36965896,0.055696137
36954999,0.055683013
36987064,0.055682912
36981305,0.055681357
36982603,0.055681345
37018059,0.055681149
37010132,0.055680876
37009241,0.055680387
36968802,0.055677786
36955840,0.055677112
37014431,0.055675826
36990713,0.055674156
37020049,0.055671848
37024033,0.055668832
43424199,0.055665464
37010161,0.055664931
37018623,0.055664554
36982509,0.055663263
37015427,0.055661531
37016141,0.055661062
37008882,0.055660738
37021703,0.055659864
36998016,0.055659293
36956567,0.0556579
36984412,0.05565775
36985354,0.05565734
36977164,0.055656009
37009392,0.055655687
36990609,0.055654679
37012774,0.055652712
36961915,0.05565215
36971546,0.05565153
37021931,0.055644283
37012056,0.055644282
43423960,0.055642105
36978582,0.05564146
36977372,0.055638399
36978857,0.055637095
36979520,0.055636608
36983853,0.055636337
36964241,0.055633601
36981307,0.055631945
37011810,0.055631112
36977351,0.05563087
36966286,0.055630308
36985637,0.055628949
36991702,0.055625776
43431095,0.055622999
43420966,0.055617981
36962902,0.055604747
37023113,0.055604017
37013914,0.055603802
43426184,0.0556015
36977166,0.055595342
36966367,0.055595225
36968469,0.055594719
36996121,0.055592738
36965821,0.055591799
43418851,0.055590729
36983297,0.055589704
37010026,0.055584508
43432996,0.055581867
36969837,0.055580006
36958389,0.055579315
37013386,0.055578611
36982877,0.055577302
36982266,0.055576507
36969731,0.05557238
37015868,0.055570642
36957391,0.055569298
36954947,0.055569018
36989483,0.055566821
36977169,0.055565825
36994031,0.055565279
36978156,0.05555939
36963243,0.055550183
43420806,0.055549883
37014715,0.055549784
43430325,0.055547706
36971177,0.055546519
36978579,0.055546196
37010584,0.055544707
36999176,0.055541415
36995109,0.055536218
36994033,0.055535937
36970972,0.055533181
37010028,0.055530555
43427795,0.055529422
36983748,0.055528801
36977167,0.055528159
36962207,0.055526139
36976873,0.055523155
37011422,0.055521971
36977188,0.055518478
36961845,0.055509492
37010576,0.055507961
36963198,0.055507729
36957277,0.055507168
36957210,0.055506437
37024326,0.055505283
37014468,0.055504792
36987438,0.055501243
43427100,0.055499509
36982412,0.055494773
36996067,0.055489348
36956670,0.055487505
43420048,0.055483862
43428017,0.055477704
36989648,0.055474476
36997093,0.055474353
36964952,0.055473087
36960246,0.055470375
36958039,0.055469013
36985838,0.055468184
37010585,0.055462053
36964514,0.055460401
37011881,0.055460186
43418854,0.055459086
43424773,0.055458516
36966931,0.055455833
36978182,0.055455809
37019956,0.055452856
36959399,0.05545079
36972967,0.055450032
37019788,0.055437271
36979449,0.055435971
37010266,0.055434236
37022337,0.055432942
36956935,0.055429233
37013129,0.055427958
36960859,0.055424789
43429259,0.055423534
43420506,0.055423237
36996841,0.055419993
43425701,0.055419326
36969964,0.055417503
36968186,0.055415664
43428837,0.055415221
36970050,0.055414865
37007929,0.055412926
36968524,0.05541218
43429424,0.055408872
36960839,0.055406795
36998758,0.055404955
43430422,0.055397785
43421405,0.055397725
37012946,0.055394543
36996396,0.055394318
36993252,0.055393989
37021209,0.055393633
36961133,0.055388053
37023372,0.055386646
36961600,0.055386469
36990555,0.055375266
36996397,0.055374977
36977594,0.055371978
43428023,0.05536597
36970648,0.055363854
36981516,0.055362829
36972554,0.055362674
43423833,0.05535714
36956127,0.05535672
36997430,0.055353096
36963978,0.055349185
36974549,0.055347094
36998750,0.055346913
43428098,0.055346251
36956633,0.055345977
43420356,0.055345504
36987221,0.055344992
36957743,0.055342438
37020300,0.055341124
37021424,0.05533997
37012948,0.055338106
36985842,0.055336498
37018791,0.055332226
36964464,0.05533122
36962463,0.055328958
36992255,0.055326078
36983756,0.05532601
36972755,0.055325554
36993815,0.055325327
36994218,0.055321961
37007453,0.055320943
37010117,0.055316721
36981832,0.055315538
36992427,0.055313999
36996398,0.0553123
37018724,0.05530796
36996271,0.05530462
36964985,0.055301853
43420036,0.05530122
37012947,0.055299751
36978191,0.055298065
36994221,0.055293294
36958585,0.055290238
37020298,0.055289846
37010939,0.055289679
43422694,0.05528736
36988100,0.055283935
37010761,0.055282217
37017250,0.055281436
43422870,0.055281404
36965899,0.0552787
37021705,0.055274731
36992972,0.055273193
36992857,0.055267288
37012247,0.055263515
37023059,0.055263461
36971312,0.055262228
36988682,0.055260027
37018259,0.05525959
36979499,0.055251677
36955041,0.055248365
36971699,0.055248127
36986960,0.055245968
36989672,0.055243843
36984562,0.055243354
43427715,0.055236085
37007936,0.055234148
43427800,0.055233345
36966894,0.055232555
36984324,0.055230631
36998749,0.055229604
36955730,0.055229338
43421126,0.055228988
36958000,0.05522869
37012601,0.055224818
36957383,0.055219836
36965584,0.055219395
36956816,0.05521916
36983166,0.055216859
36975630,0.055213055
36966774,0.055212649
37007529,0.05521238
36999122,0.055208274
36970534,0.055204614
37019670,0.055203718
36993433,0.0552032
36984287,0.055196988
36983936,0.055196298
37018382,0.055196045
36965149,0.055195874
36999038,0.055194727
36985834,0.055189025
36954942,0.055187937
37006666,0.055187675
36965112,0.05518731
37024457,0.05518629
43429719,0.055180646
36991637,0.055177179
36960597,0.055177153
36962748,0.055176471
36958946,0.055176333
37009187,0.055173593
36990959,0.055164434
36968420,0.055163573
36965378,0.055161596
37023159,0.055159998
37023514,0.055158995
37009968,0.05515783
43421775,0.055157179
43427523,0.055156083
36966062,0.055152016
36985650,0.055148941
37019484,0.055146792
36960217,0.055145833
36976895,0.055144215
36984132,0.055141673
36983964,0.055139894
36990957,0.055139013
37022803,0.0551386
36972498,0.055136236
36962379,0.055132486
36967740,0.055131753
36971279,0.055131593
36997001,0.055131591
36981695,0.055131123
37022333,0.055127554
36987420,0.055125988
37015127,0.05512561
36987591,0.055124751
36959427,0.055115935
43426244,0.055113723
37019005,0.055112491
36993275,0.055111333
37019896,0.055111295
36959332,0.055107636
36968325,0.05510477
36986006,0.055104055
37021426,0.055096001
36980469,0.055093194
36992800,0.05508929
36990241,0.055085596
36972215,0.055082291
36986306,0.055081487
36993453,0.055080198
36970279,0.055079477
37020652,0.055078707
37017069,0.055077209
43425272,0.055071412
36981867,0.055069977
36956280,0.055069866
43420245,0.055060054
36979371,0.055059044
43428054,0.055058829
43422791,0.055058284
43419770,0.055058187
36960185,0.055055351
36990902,0.05505402
36998697,0.055053748
43419089,0.055052733
37013903,0.05504565
37006498,0.055044574
37009521,0.055043254
43427916,0.055042837
43428391,0.055042231
43433186,0.055041864
43425695,0.055034036
36981400,0.055027924
37012792,0.055026287
36988451,0.055024291
36988825,0.055018959
36984019,0.055018412
43419226,0.05501731
36994279,0.055016021
37020451,0.055012106
37006630,0.055010109
43430255,0.055007227
36984720,0.055004589
36978375,0.055000764
36960051,0.054999414
36969238,0.054998983
36997836,0.054992592
37007803,0.054990073
36965831,0.054989241
36978951,0.054988774
43431497,0.05498429
36959954,0.054982618
36994902,0.054980626
37014258,0.054979721
43423933,0.054979218
43431679,0.054978036
37018826,0.05497756
36992984,0.054977123
43429515,0.054976999
36957403,0.054974881
36988611,0.054970117
36998125,0.054967128
43420322,0.054966084
36998979,0.054965362
43429336,0.054962133
36976469,0.054960329
36997839,0.054956043
36976431,0.054954626
43424535,0.054953344
43425644,0.054951395
43424796,0.054945165
36983769,0.054942133
37020281,0.054941198
36970174,0.054935838
37008133,0.054935835
37016894,0.054935791
36966605,0.054935063
36966787,0.054933101
37008083,0.054932737
36957833,0.054929788
36966201,0.054928949
36976105,0.054920909
43426851,0.054915251
37014255,0.054911015
36957824,0.054908808
36978850,0.054904265
36977771,0.054901997
36981255,0.054901717
36985419,0.0549011
43423003,0.05490038
36987625,0.054899533
43419990,0.054897998
36997837,0.054897401
36983393,0.054892933
36997840,0.054885131
36964435,0.054879465
36987592,0.05487785
36990970,0.054877396
36964207,0.054874356
36961692,0.05487119
36971549,0.054871018
36959240,0.0548691
43425522,0.054869017
36983077,0.054868064
43422173,0.054862267
43421811,0.05486061
43423743,0.054860417
43419489,0.054859051
43423738,0.054858263
36959863,0.054854222
36992749,0.054844942
36969741,0.054844079
43419332,0.054841572
36967923,0.05483894
37014348,0.054837915
36980742,0.054837579
36963697,0.054837449
36982330,0.05483712
36983296,0.054833911
36995458,0.054832332
36972130,0.054830899
37007826,0.054826739
36962149,0.054825192
43431500,0.054825144
36969810,0.05482471
36966364,0.054823419
36982676,0.054819413
36980761,0.054818243
36996026,0.054816138
37016570,0.054813735
37012419,0.054812287
36976938,0.054809851
36989472,0.054809047
36960182,0.054808727
36990711,0.054807521
36989236,0.054806671
37014256,0.054805453
37021883,0.054804387
43419188,0.054804197
36974234,0.054802002
36970197,0.054800868
36979215,0.054800433
36992055,0.054800071
43426738,0.054799507
36989910,0.054798934
36955312,0.054797983
37011398,0.054797294
37019957,0.054797189
36992132,0.054794611
37012527,0.054794552
43424982,0.054791913
36988255,0.054790476
43427242,0.054789974
43426947,0.054783499
37023361,0.0547818
36972783,0.054780171
36983399,0.054779897
37021359,0.05477819
36959181,0.054777516
37010763,0.0547761
36993972,0.054775335
36966764,0.054775237
36957393,0.05477263
36994752,0.054772333
43419480,0.05476994
36972796,0.054765909
36976059,0.054763554
36974692,0.054762974
37007405,0.054761369
36993273,0.054756645
36968508,0.054755785
36974556,0.054753558
36986636,0.054752734
37013746,0.054752185
37023358,0.054750447
36994580,0.054743298
43425208,0.054737734
36959526,0.054737417
36990472,0.05473439
37023359,0.054734225
43419789,0.054733737
37009276,0.054724777
36973860,0.054721011
36990739,0.054720719
36998608,0.054720607
36984701,0.054714814
37017664,0.054711353
37023157,0.054710757
43419811,0.05470877
36992747,0.054707811
36955381,0.054706375
36998123,0.054705992
36980741,0.054703009
43420856,0.054702848
36984767,0.054701023
37024114,0.054699494
36993370,0.054695285
36978098,0.054692327
36995196,0.054690626
36972548,0.054686775
43419925,0.054683612
36959178,0.054681942
36979837,0.05468191
36993068,0.054675188
36958367,0.054673283
